Record_ID,Month,Installation,Building_Number,Region,Housing_Type,Design_Category_Code,Total_Beds,Occupied_Beds,Vacant_Beds,Net_Use_Percent,Condition_Score,Open_Work_Orders,Priority_Level,Data_Quality_Flag
1870,2025-10-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,238,12,95.2,92,19,Medium,Cleaned
1871,2025-10-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,47,33,58.75,65,12,High,Cleaned
1872,2025-10-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,165,85,66.0,64,19,High,Cleaned
1873,2025-10-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,155,45,77.5,79,14,Medium,Cleaned
1874,2025-10-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,156,44,78.0,93,7,Medium,Cleaned
1875,2025-10-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,78,2,97.5,89,17,Medium,Cleaned
1876,2025-10-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,152,98,60.8,73,15,High,Cleaned
1877,2025-10-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,162,38,81.0,59,14,Medium,Cleaned
1878,2025-10-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,93,57,62.0,60,19,High,Cleaned
1879,2025-10-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,86,14,86.0,84,13,Low,Cleaned
1880,2025-10-01,Fort Mason,BLDG-204,CONUS,Transient Training,72116,200,160,40,80.0,77,23,Medium,Cleaned
1881,2025-10-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,149,31,82.78,98,4,Medium,Cleaned
1882,2025-10-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,81,19,81.0,65,18,Medium,Cleaned
1883,2025-10-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,103,47,68.67,79,18,High,Cleaned
1884,2025-10-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,86,64,57.33,58,17,High,Cleaned
1885,2025-10-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,64,16,80.0,80,7,Medium,Cleaned
1886,2025-10-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,98,2,98.0,91,0,Low,Cleaned
1887,2025-10-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,157,43,78.5,86,5,Medium,Cleaned
1888,2025-10-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,250,50,83.33,63,23,Medium,Cleaned
1889,2025-10-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,165,15,91.67,82,17,Medium,Cleaned
1890,2025-10-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,131,119,52.4,63,16,High,Cleaned
1891,2025-10-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,175,125,58.33,58,15,High,Cleaned
1892,2025-10-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,113,7,94.17,98,7,Low,Cleaned
1893,2025-10-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,98,2,98.0,93,0,Low,Cleaned
1894,2025-10-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,112,68,62.22,55,10,High,Cleaned
1895,2025-10-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,71,29,71.0,89,14,Medium,Cleaned
1896,2025-10-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,172,28,86.0,82,18,Medium,Cleaned
1897,2025-10-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,271,29,90.33,71,14,Low,Cleaned
1898,2025-10-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,77,43,64.17,61,21,High,Cleaned
1899,2025-10-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,143,37,79.44,87,3,Medium,Cleaned
1900,2025-10-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,96,54,64.0,65,15,High,Cleaned
1901,2025-10-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,78,2,97.5,86,10,Low,Cleaned
1902,2025-10-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,92,8,92.0,74,13,Low,Cleaned
1903,2025-10-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,67,13,83.75,91,22,Medium,Cleaned
1904,2025-10-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,91,9,91.0,59,17,Medium,Cleaned
1905,2025-10-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,93,27,77.5,85,2,Medium,Cleaned
1906,2025-10-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,112,8,93.33,93,6,Low,Cleaned
1907,2025-10-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,122,28,81.33,67,16,Medium,Cleaned
1908,2025-10-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,173,7,96.11,97,12,Low,Cleaned
1909,2025-10-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,72116,200,180,20,90.0,88,5,Low,Cleaned
1910,2025-10-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,65,35,65.0,59,19,High,Cleaned
1911,2025-10-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,53,27,66.25,69,17,High,Cleaned
1912,2025-10-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,146,4,97.33,95,7,Low,Cleaned
1913,2025-10-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,96,54,64.0,57,8,High,Cleaned
1914,2025-10-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,68,32,68.0,72,5,High,Cleaned
1915,2025-10-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,224,76,74.67,63,13,Medium,Cleaned
1916,2025-10-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,229,71,76.33,85,14,Medium,Cleaned
1917,2025-10-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,139,11,92.67,97,7,Low,Cleaned
1918,2025-10-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,181,19,90.5,84,15,Low,Cleaned
1919,2025-10-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,60,20,75.0,96,11,Medium,Cleaned
1920,2025-10-01,Camp Liberty,BLDG-508,CONUS,Permanent Party Enlisted,72111,80,50,30,62.5,76,8,High,Cleaned
1921,2025-10-01,Camp Liberty,BLDG-509,CONUS,Permanent Party Enlisted,72111,150,146,4,97.33,89,12,Low,Cleaned
1922,2025-10-01,Camp Liberty,BLDG-510,CONUS,PP Senior NCO,72113,120,103,17,85.83,72,14,Low,Cleaned
1923,2025-10-01,Camp Liberty,BLDG-511,OCONUS,PP Senior NCO,72113,150,130,20,86.67,59,9,Low,Cleaned
1924,2025-10-01,Camp Liberty,BLDG-512,CONUS,PP Senior NCO,72113,100,84,16,84.0,89,9,Medium,Cleaned
1925,2025-10-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,98,2,98.0,70,19,Medium,Cleaned
1926,2025-10-01,Fort Patriot,BLDG-602,CONUS,Training - AIT,72115,250,218,32,87.2,68,10,Low,Cleaned
1927,2025-10-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,74,6,92.5,55,20,Medium,Cleaned
1928,2025-10-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,135,45,75.0,84,22,Medium,Cleaned
1929,2025-10-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,184,66,73.6,90,4,Medium,Cleaned
1930,2025-10-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,231,69,77.0,73,8,Medium,Cleaned
1931,2025-10-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,74,6,92.5,89,10,Low,Cleaned
1932,2025-10-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,180,20,90.0,92,17,Medium,Cleaned
1933,2025-10-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,84,36,70.0,87,16,Medium,Cleaned
1934,2025-10-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,77,43,64.17,59,24,High,Cleaned
1935,2025-10-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,147,3,98.0,91,20,Medium,Cleaned
1936,2025-10-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,65,15,81.25,81,5,Medium,Cleaned
1937,2025-10-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,161,39,80.5,68,14,Medium,Cleaned
1938,2025-10-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,131,69,65.5,80,15,High,Cleaned
1939,2025-10-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,114,66,63.33,59,23,High,Cleaned
1940,2025-10-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,294,6,98.0,91,7,Low,Cleaned
1941,2025-10-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,87,13,87.0,87,8,Low,Cleaned
1942,2025-10-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,82,38,68.33,59,32,High,Cleaned
1943,2025-10-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,150,50,75.0,83,11,Medium,Cleaned
1944,2025-10-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,176,4,97.78,96,5,Low,Cleaned
1945,2025-10-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,65,15,81.25,90,2,Medium,Cleaned
1946,2025-10-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,86,14,86.0,63,19,Medium,Cleaned
1947,2025-10-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,93,7,93.0,90,1,Low,Cleaned
1948,2025-10-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,148,32,82.22,68,15,Medium,Cleaned
1949,2025-10-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,174,26,87.0,95,0,Low,Cleaned
1950,2025-10-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,214,86,71.33,58,12,Medium,Cleaned
1951,2025-10-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,181,69,72.4,57,17,Medium,Cleaned
1952,2025-10-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,174,26,87.0,95,12,Low,Cleaned
1953,2025-10-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,105,15,87.5,90,11,Low,Cleaned
1954,2025-10-01,Fort Monroe,BLDG-806,CONUS,Transient Training,72116,250,195,55,78.0,62,21,Medium,Cleaned
1955,2025-10-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,87,33,72.5,78,10,Medium,Cleaned
1956,2025-10-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,97,23,80.83,57,18,Medium,Cleaned
1957,2025-10-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,166,34,83.0,57,20,Medium,Cleaned
1958,2025-10-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,131,19,87.33,97,11,Low,Cleaned
1959,2025-10-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,162,38,81.0,81,16,Medium,Cleaned
1960,2025-10-01,Fort Monroe,BLDG-812,OCONUS,PP Officer,72114,120,116,4,96.67,70,19,Medium,Cleaned
1961,2025-11-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,98,2,98.0,72,5,Low,Cleaned
1962,2025-11-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,102,48,68.0,61,14,High,Cleaned
1963,2025-11-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,67,33,67.0,57,19,High,Cleaned
1964,2025-11-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,83,17,83.0,87,15,Medium,Cleaned
1965,2025-11-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,78,2,97.5,96,9,Low,Cleaned
1966,2025-11-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,197,53,78.8,92,11,Medium,Cleaned
1967,2025-11-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,66,14,82.5,65,17,Medium,Cleaned
1968,2025-11-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,188,62,75.2,64,22,Medium,Cleaned
1969,2025-11-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,154,46,77.0,79,9,Medium,Cleaned
1970,2025-11-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,192,8,96.0,93,10,Low,Cleaned
1971,2025-11-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,77,3,96.25,89,7,Low,Cleaned
1972,2025-11-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,166,84,66.4,73,7,High,Cleaned
1973,2025-11-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,136,64,68.0,59,20,High,Cleaned
1974,2025-11-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,121,29,80.67,60,7,Medium,Cleaned
1975,2025-11-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,90,10,90.0,84,10,Low,Cleaned
1976,2025-11-01,Fort Mason,BLDG-204,CONUS,Transient Training,72116,200,142,58,71.0,77,23,Medium,Cleaned
1977,2025-11-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,170,10,94.44,98,11,Low,Cleaned
1978,2025-11-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,98,2,98.0,65,12,Low,Cleaned
1979,2025-11-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,118,32,78.67,79,19,Medium,Cleaned
1980,2025-11-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,88,62,58.67,58,17,High,Cleaned
1981,2025-11-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,67,13,83.75,80,16,Medium,Cleaned
1982,2025-11-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,93,7,93.0,91,4,Low,Cleaned
1983,2025-11-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,191,9,95.5,86,14,Low,Cleaned
1984,2025-11-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,192,108,64.0,63,12,High,Cleaned
1985,2025-11-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,180,0,100.0,82,5,Low,Cleaned
1986,2025-11-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,213,37,85.2,63,14,Low,Cleaned
1987,2025-11-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,208,92,69.33,58,11,High,Cleaned
1988,2025-11-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,106,14,88.33,98,14,Low,Cleaned
1989,2025-11-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,97,3,97.0,93,0,Low,Cleaned
1990,2025-11-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,109,71,60.56,55,20,High,Cleaned
1991,2025-11-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,83,17,83.0,89,6,Medium,Cleaned
1992,2025-11-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,151,49,75.5,82,4,Medium,Cleaned
1993,2025-11-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,238,62,79.33,71,11,Medium,Cleaned
1994,2025-11-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,102,18,85.0,61,15,Low,Cleaned
1995,2025-11-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,138,42,76.67,87,13,Medium,Cleaned
1996,2025-11-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,133,17,88.67,65,11,Low,Cleaned
1997,2025-11-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,55,25,68.75,86,7,High,Cleaned
1998,2025-11-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,67,33,67.0,74,21,High,Cleaned
1999,2025-11-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,60,20,75.0,91,7,Medium,Cleaned
2000,2025-11-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,87,13,87.0,59,21,Medium,Cleaned
2001,2025-11-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,96,24,80.0,85,6,Medium,Cleaned
2002,2025-11-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,105,15,87.5,93,7,Low,Cleaned
2003,2025-11-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,137,13,91.33,67,13,Low,Cleaned
2004,2025-11-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,140,40,77.78,97,12,Medium,Cleaned
2005,2025-11-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,72116,200,195,5,97.5,88,8,Low,Cleaned
2006,2025-11-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,80,20,80.0,59,17,Medium,Cleaned
2007,2025-11-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,52,28,65.0,69,13,High,Cleaned
2008,2025-11-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,119,31,79.33,95,4,Medium,Cleaned
2009,2025-11-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,93,57,62.0,57,18,High,Cleaned
2010,2025-11-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,81,19,81.0,72,6,Medium,Cleaned
2011,2025-11-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,196,104,65.33,63,15,High,Cleaned
2012,2025-11-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,270,30,90.0,85,10,Low,Cleaned
2013,2025-11-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,104,46,69.33,97,13,High,Cleaned
2014,2025-11-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,196,4,98.0,84,18,Medium,Cleaned
2015,2025-11-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,77,3,96.25,96,10,Low,Cleaned
2016,2025-11-01,Camp Liberty,BLDG-508,CONUS,Permanent Party Enlisted,72111,80,60,20,75.0,76,13,Medium,Cleaned
2017,2025-11-01,Camp Liberty,BLDG-509,CONUS,Permanent Party Enlisted,72111,150,114,36,76.0,89,9,Medium,Cleaned
2018,2025-11-01,Camp Liberty,BLDG-510,CONUS,PP Senior NCO,72113,120,78,42,65.0,72,16,High,Cleaned
2019,2025-11-01,Camp Liberty,BLDG-511,OCONUS,PP Senior NCO,72113,150,103,47,68.67,59,20,High,Cleaned
2021,2025-11-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,86,14,86.0,70,8,Low,Cleaned
2022,2025-11-01,Fort Patriot,BLDG-602,CONUS,Training - AIT,72115,250,186,64,74.4,68,11,Medium,Cleaned
2023,2025-11-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,62,18,77.5,55,17,Medium,Cleaned
2024,2025-11-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,158,22,87.78,84,13,Low,Cleaned
2025,2025-11-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,161,89,64.4,90,4,High,Cleaned
2026,2025-11-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,242,58,80.67,73,18,Medium,Cleaned
2027,2025-11-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,75,5,93.75,89,15,Low,Cleaned
2028,2025-11-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,174,26,87.0,92,9,Low,Cleaned
2029,2025-11-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,98,22,81.67,87,7,Medium,Cleaned
2030,2025-11-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,77,43,64.17,59,14,High,Cleaned
2031,2025-11-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,130,20,86.67,91,5,Low,Cleaned
2032,2025-11-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,67,13,83.75,81,2,Medium,Cleaned
2033,2025-11-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,163,37,81.5,68,15,Medium,Cleaned
2034,2025-11-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,175,25,87.5,80,9,Low,Cleaned
2035,2025-11-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,121,59,67.22,59,21,High,Cleaned
2036,2025-11-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,261,39,87.0,91,18,Medium,Cleaned
2037,2025-11-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,72,28,72.0,87,8,Medium,Cleaned
2038,2025-11-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,73,47,60.83,59,12,High,Cleaned
2039,2025-11-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,153,47,76.5,83,8,Medium,Cleaned
2040,2025-11-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,176,4,97.78,96,1,Low,Cleaned
2041,2025-11-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,75,5,93.75,90,1,Low,Cleaned
2042,2025-11-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,70,30,70.0,63,22,Medium,Cleaned
2043,2025-11-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,93,7,93.0,90,10,Low,Cleaned
2044,2025-11-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,150,30,83.33,68,17,Medium,Cleaned
2045,2025-11-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,194,6,97.0,95,14,Low,Cleaned
2046,2025-11-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,185,115,61.67,58,16,High,Cleaned
2047,2025-11-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,195,55,78.0,57,20,Medium,Cleaned
2048,2025-11-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,192,8,96.0,95,14,Low,Cleaned
2049,2025-11-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,100,20,83.33,90,2,Medium,Cleaned
2050,2025-11-01,Fort Monroe,BLDG-806,CONUS,Transient Training,72116,250,217,33,86.8,62,15,Low,Cleaned
2051,2025-11-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,92,28,76.67,78,12,Medium,Cleaned
2052,2025-11-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,81,39,67.5,57,22,High,Cleaned
2053,2025-11-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,161,39,80.5,57,18,Medium,Cleaned
2054,2025-11-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,145,5,96.67,97,7,Low,Cleaned
2055,2025-11-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,188,12,94.0,81,0,Low,Cleaned
2056,2025-11-01,Fort Monroe,BLDG-812,OCONUS,PP Officer,72114,120,80,40,66.67,70,13,High,Cleaned
2057,2025-12-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,75,25,75.0,72,8,Medium,Cleaned
2058,2025-12-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,120,30,80.0,61,11,Medium,Cleaned
2059,2025-12-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,74,26,74.0,57,17,Medium,Cleaned
2060,2025-12-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,87,13,87.0,87,5,Low,Cleaned
2061,2025-12-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,71,9,88.75,96,13,Low,Cleaned
2062,2025-12-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,236,14,94.4,92,13,Low,Cleaned
2063,2025-12-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,60,20,75.0,65,6,Medium,Cleaned
2064,2025-12-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,176,74,70.4,64,14,Medium,Cleaned
2065,2025-12-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,191,9,95.5,79,17,Medium,Cleaned
2066,2025-12-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,187,13,93.5,93,3,Low,Cleaned
2067,2025-12-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,71,9,88.75,89,7,Low,Cleaned
2068,2025-12-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,193,57,77.2,73,7,Medium,Cleaned
2069,2025-12-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,154,46,77.0,59,16,Medium,Cleaned
2070,2025-12-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,122,28,81.33,60,9,Medium,Cleaned
2071,2025-12-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,74,26,74.0,84,28,High,Cleaned
2073,2025-12-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,173,7,96.11,98,2,Low,Cleaned
2074,2025-12-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,93,7,93.0,65,14,Low,Cleaned
2075,2025-12-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,126,24,84.0,79,20,Medium,Cleaned
2076,2025-12-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,96,54,64.0,58,14,High,Cleaned
2077,2025-12-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,64,16,80.0,80,4,Medium,Cleaned
2078,2025-12-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,91,9,91.0,91,11,Low,Cleaned
2079,2025-12-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,176,24,88.0,86,13,Low,Cleaned
2080,2025-12-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,249,51,83.0,63,17,Medium,Cleaned
2081,2025-12-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,147,33,81.67,82,17,Medium,Cleaned
2082,2025-12-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,169,81,67.6,63,22,High,Cleaned
2083,2025-12-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,210,90,70.0,58,20,Medium,Cleaned
2084,2025-12-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,118,2,98.33,98,0,Low,Cleaned
2085,2025-12-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,88,12,88.0,93,6,Low,Cleaned
2086,2025-12-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,158,22,87.78,55,15,Low,Cleaned
2087,2025-12-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,98,2,98.0,89,1,Low,Cleaned
